Census Tract FIPS,demand_covered,percentage,county_name,state_name
36101960600,0,0,Steuben,NY
36101960400,0,0,Steuben,NY
36101961600,0,0,Steuben,NY
36101960100,0,0,Steuben,NY
36101962800,0,0,Steuben,NY
36101962900,0,0,Steuben,NY
36101961500,0,0,Steuben,NY
36101961400,0,0,Steuben,NY
36101960500,0,0,Steuben,NY
36101960300,0,0,Steuben,NY
36101962500,0,0,Steuben,NY
36101961800,0,0,Steuben,NY
36101962100,0,0,Steuben,NY
36101961000,0,0,Steuben,NY
36101962200,0,0,Steuben,NY
36101960900,0,0,Steuben,NY
36101961200,1,77.81430219,Steuben,NY
36101962400,0,0,Steuben,NY
36101962600,0,0,Steuben,NY
36101960700,1,100,Steuben,NY
36101960200,0,0,Steuben,NY
36101962700,0,0,Steuben,NY
36101960800,1,100,Steuben,NY
36101963000,0,0,Steuben,NY
36101961300,0,0,Steuben,NY
36101962000,0,0,Steuben,NY
36101961100,1,100,Steuben,NY
36103990100,0,0,Suffolk,NY
36103190800,0,4.43E-14,Suffolk,NY
36103110600,0,0,Suffolk,NY
36103147100,0,0,Suffolk,NY
36103110101,0,0,Suffolk,NY
36103145804,0,0,Suffolk,NY
36103159510,1,100,Suffolk,NY
36103147004,0,0,Suffolk,NY
36103146605,0,0,Suffolk,NY
36103134903,0,0,Suffolk,NY
36103158203,0,0,Suffolk,NY
36103135201,0,0,Suffolk,NY
36103158401,0,0,Suffolk,NY
36103111401,0,0,Suffolk,NY
36103111804,0,0,Suffolk,NY
36103158205,0,0,Suffolk,NY
36103158506,0,0,Suffolk,NY
36103146704,0,0,Suffolk,NY
36103111504,0,0,Suffolk,NY
36103158322,0,0,Suffolk,NY
36103134704,0,0,Suffolk,NY
36103158707,0,0,Suffolk,NY
36103147601,0,0,Suffolk,NY
36103200901,0,0,Suffolk,NY
36103158116,0,0,Suffolk,NY
36103110801,0,0,Suffolk,NY
36103146706,0,0,Suffolk,NY
36103135102,0,0,Suffolk,NY
36103190708,0,0,Suffolk,NY
36103123201,0,0,Suffolk,NY
36103146205,0,0,Suffolk,NY
36103158403,0,0,Suffolk,NY
36103111802,0,0,Suffolk,NY
36103146206,0,0,Suffolk,NY
36103111001,0,0,Suffolk,NY
36103158114,0,0,Suffolk,NY
36103123101,0,0,Suffolk,NY
36103147803,0,0,Suffolk,NY
36103124601,0,0,Suffolk,NY
36103159300,0,0,Suffolk,NY
36103135301,0,0,Suffolk,NY
36103135004,0,0,Suffolk,NY
36103146607,0,0,Suffolk,NY
36103111803,0,0,Suffolk,NY
36103110401,0,0,Suffolk,NY
36103112102,0,0,Suffolk,NY
36103111704,0,0,Suffolk,NY
36103190504,0,0,Suffolk,NY
36103123102,0,0,Suffolk,NY
36103169703,0,0,Suffolk,NY
36103180300,0,0,Suffolk,NY
36103158206,0,0,Suffolk,NY
36103159201,0,0,Suffolk,NY
36103158009,0,0,Suffolk,NY
36103147402,0,0,Suffolk,NY
36103158207,0,0,Suffolk,NY
36103147503,0,0,Suffolk,NY
36103159411,0,0,Suffolk,NY
36103158709,0,0,Suffolk,NY
36103110502,0,0,Suffolk,NY
36103147802,0,0,Suffolk,NY
36103123302,0,0,Suffolk,NY
36103147901,0,0,Suffolk,NY
36103158107,0,0,Suffolk,NY
36103112204,0,0,Suffolk,NY
36103135304,0,0,Suffolk,NY
36103147701,0,0,Suffolk,NY
36103146300,0,0,Suffolk,NY
36103122404,0,0,Suffolk,NY
36103122705,0,0,Suffolk,NY
36103146611,0,0,Suffolk,NY
36103146615,0,0,Suffolk,NY
36103158505,0,0,Suffolk,NY
36103147804,0,0,Suffolk,NY
36103135303,0,0,Suffolk,NY
36103122405,0,0,Suffolk,NY
36103110402,0,0,Suffolk,NY
36103146102,0,0,Suffolk,NY
36103112212,0,0,Suffolk,NY
36103158512,0,0,Suffolk,NY
36103159512,0,0,Suffolk,NY
36103112104,0,0,Suffolk,NY
36103158108,0,0,Suffolk,NY
36103147001,0,0,Suffolk,NY
36103111703,0,0,Suffolk,NY
36103158001,0,0,Suffolk,NY
36103122707,0,0,Suffolk,NY
36103122403,0,0,Suffolk,NY
36103135209,0,0,Suffolk,NY
36103190402,0,0,Suffolk,NY
36103111601,0,0,Suffolk,NY
36103112103,0,0,Suffolk,NY
36103158011,0,0,Suffolk,NY
36103124602,0,0,Suffolk,NY
36103111506,0,0,Suffolk,NY
36103122802,0,0,Suffolk,NY
36103146901,0,0,Suffolk,NY
36103158405,0,0,Suffolk,NY
36103110300,0,0,Suffolk,NY
36103134902,0,0,Suffolk,NY
36103122704,0,0,Suffolk,NY
36103159602,0,0,Suffolk,NY
36103158319,0,0,Suffolk,NY
36103123600,0,0,Suffolk,NY
36103145807,0,0,Suffolk,NY
36103146604,0,0,Suffolk,NY
36103135005,0,0,Suffolk,NY
36103158111,0,0,Suffolk,NY
36103158410,0,0,Suffolk,NY
36103146902,0,0,Suffolk,NY
36103110501,0,0,Suffolk,NY
36103135208,0,0,Suffolk,NY
36103146612,0,0,Suffolk,NY
36103135003,0,0,Suffolk,NY
36103135205,0,0,Suffolk,NY
36103134703,0,0,Suffolk,NY
36103135103,0,0,Suffolk,NY
36103147902,0,0,Suffolk,NY
36103170101,0,0,Suffolk,NY
36103123500,0,0,Suffolk,NY
36103158507,0,0,Suffolk,NY
36103159107,0,0,Suffolk,NY
36103190502,0,0,Suffolk,NY
36103110901,0,0,Suffolk,NY
36103158607,0,0,Suffolk,NY
36103122603,0,0,Suffolk,NY
36103135104,0,0,Suffolk,NY
36103145808,0,0,Suffolk,NY
36103112211,0,0,Suffolk,NY
36103145901,0,0,Suffolk,NY
36103134906,0,0,Suffolk,NY
36103122300,0,0,Suffolk,NY
36103158402,0,0,Suffolk,NY
36103111300,0,0,Suffolk,NY
36103146613,0,0,Suffolk,NY
36103158409,0,0,Suffolk,NY
36103135002,0,0,Suffolk,NY
36103158306,0,0,Suffolk,NY
36103122706,0,0,Suffolk,NY
36103158606,0,0,Suffolk,NY
36103158309,0,0,Suffolk,NY
36103146705,0,0,Suffolk,NY
36103122902,0,0,Suffolk,NY
36103111602,0,0,Suffolk,NY
36103158110,0,0,Suffolk,NY
36103158318,0,0,Suffolk,NY
36103146402,0,0,Suffolk,NY
36103145903,0,0,Suffolk,NY
36103158010,0,0,Suffolk,NY
36103159509,0,0,Suffolk,NY
36103134907,0,0,Suffolk,NY
36103147003,0,0,Suffolk,NY
36103158104,0,0,Suffolk,NY
36103111402,0,0,Suffolk,NY
36103190601,0,0,Suffolk,NY
36103135101,0,0,Suffolk,NY
36103158408,0,0,Suffolk,NY
36103122601,0,0,Suffolk,NY
36103124102,0,0,Suffolk,NY
36103124002,0,0,Suffolk,NY
36103158802,0,0,Suffolk,NY
36103170202,0,0,Suffolk,NY
36103124500,0,0,Suffolk,NY
36103146608,0,0,Suffolk,NY
36103159408,0,0,Suffolk,NY
36103146500,0,0,Suffolk,NY
36103158609,0,0,Suffolk,NY
36103135403,0,0,Suffolk,NY
36103112001,0,0,Suffolk,NY
36103158502,0,0,Suffolk,NY
36103146800,0,0,Suffolk,NY
36103158508,0,0,Suffolk,NY
36103123801,0,0,Suffolk,NY
36103110102,0,0,Suffolk,NY
36103159204,0,0,Suffolk,NY
36103122602,0,0,Suffolk,NY
36103158710,0,0,Suffolk,NY
36103158900,0,0,Suffolk,NY
36103158509,0,0,Suffolk,NY
36103159000,0,0,Suffolk,NY
36103112002,0,0,Suffolk,NY
36103170002,0,0,Suffolk,NY
36103111900,0,0,Suffolk,NY
36103158605,0,0,Suffolk,NY
36103123900,0,0,Suffolk,NY
36103124001,0,0,Suffolk,NY
36103201003,0,0,Suffolk,NY
36103135204,0,0,Suffolk,NY
36103123802,0,0,Suffolk,NY
36103111801,0,0,Suffolk,NY
36103124402,0,0,Suffolk,NY
36103145803,0,0,Suffolk,NY
36103146703,0,0,Suffolk,NY
36103158002,0,0,Suffolk,NY
36103190503,0,0,Suffolk,NY
36103146403,0,0,Suffolk,NY
36103190705,0,0,Suffolk,NY
36103158604,0,0,Suffolk,NY
36103111503,0,0,Suffolk,NY
36103158112,0,0,Suffolk,NY
36103158315,0,0,Suffolk,NY
36103123401,0,0,Suffolk,NY
36103190604,0,0,Suffolk,NY
36103112210,0,0,Suffolk,NY
36103158708,0,0,Suffolk,NY
36103135402,0,0,Suffolk,NY
36103134702,0,0,Suffolk,NY
36103122901,0,0,Suffolk,NY
36103147702,0,0,Suffolk,NY
36103146404,0,0,Suffolk,NY
36103159407,0,0,Suffolk,NY
36103158711,0,0,Suffolk,NY
36103112213,0,0,Suffolk,NY
36103158310,0,0,Suffolk,NY
36103158323,0,0,Suffolk,NY
36103124300,0,0,Suffolk,NY
36103159406,0,0,Suffolk,NY
36103124401,0,0,Suffolk,NY
36103124200,0,0,Suffolk,NY
36103147602,0,0,Suffolk,NY
36103158102,0,0,Suffolk,NY
36103159203,0,0,Suffolk,NY
36103158103,0,0,Suffolk,NY
36103169704,0,0,Suffolk,NY
36103169901,0,0,Suffolk,NY
36103159108,0,0,Suffolk,NY
36103145805,0,0,Suffolk,NY
36103145605,0,0,Suffolk,NY
36103158608,0,0,Suffolk,NY
36103123002,0,0,Suffolk,NY
36103146202,0,0,Suffolk,NY
36103158803,0,0,Suffolk,NY
36103146614,0,0,Suffolk,NY
36103145701,0,0,Suffolk,NY
36103159103,1,100,Suffolk,NY
36103122502,0,0,Suffolk,NY
36103123402,0,0,Suffolk,NY
36103159601,0,0,Suffolk,NY
36103110200,0,0,Suffolk,NY
36103134904,0,0,Suffolk,NY
36103147502,0,0,Suffolk,NY
36103111202,0,0,Suffolk,NY
36103201004,0,0,Suffolk,NY
36103190403,0,0,Suffolk,NY
36103124101,0,0,Suffolk,NY
36103190706,0,0,Suffolk,NY
36103158007,0,0,Suffolk,NY
36103122501,1,100,Suffolk,NY
36103158705,0,0,Suffolk,NY
36103159102,1,100,Suffolk,NY
36103146103,0,0,Suffolk,NY
36103111505,0,0,Suffolk,NY
36103112214,0,0,Suffolk,NY
36103201100,0,0,Suffolk,NY
36103123001,0,0,Suffolk,NY
36103158804,0,0,Suffolk,NY
36103122406,1,100,Suffolk,NY
36103110803,0,0,Suffolk,NY
36103147401,0,0,Suffolk,NY
36103146606,0,0,Suffolk,NY
36103158320,0,0,Suffolk,NY
36103145602,0,0,Suffolk,NY
36103111701,0,0,Suffolk,NY
36103158006,0,0,Suffolk,NY
36103159105,0,0,Suffolk,NY
36103158510,0,0,Suffolk,NY
36103170201,0,0,Suffolk,NY
36103201001,0,0,Suffolk,NY
36103135401,0,0,Suffolk,NY
36103190603,0,0,Suffolk,NY
36103146002,0,0,Suffolk,NY
36103146204,0,0,Suffolk,NY
36103169701,0,0,Suffolk,NY
36103145604,1,100,Suffolk,NY
36103146201,1,100,Suffolk,NY
36103159106,0,0,Suffolk,NY
36103170001,0,0,Suffolk,NY
36103169902,0,0,Suffolk,NY
36103159412,0,0,Suffolk,NY
36103190704,0,0,Suffolk,NY
36103158511,0,0,Suffolk,NY
36103200902,0,0,Suffolk,NY
36103159508,0,0,Suffolk,NY
36103145703,1,100,Suffolk,NY
36103158407,0,0,Suffolk,NY
36103159404,0,0,Suffolk,NY
36103158202,0,0,Suffolk,NY
36103110902,0,0,Suffolk,NY
36103147300,0,0,Suffolk,NY
36103146001,0,0,Suffolk,NY
36103190707,0,0,Suffolk,NY
36103123701,0,0,Suffolk,NY
36103158115,0,0,Suffolk,NY
36103112206,0,0,Suffolk,NY
36103159410,0,0,Suffolk,NY
36103169800,0,0,Suffolk,NY
36103146106,1,100,Suffolk,NY
36103158317,0,0,Suffolk,NY
36103122801,0,0,Suffolk,NY
36103158712,0,0,Suffolk,NY
36103146105,1,100,Suffolk,NY
36103145603,1,100,Suffolk,NY
36103111002,0,0,Suffolk,NY
36103146203,1,3.311463827,Suffolk,NY
36103158704,0,0,Suffolk,NY
36103159506,0,0,Suffolk,NY
36103158304,0,0,Suffolk,NY
36103123702,0,0,Suffolk,NY
36103159511,0,0,Suffolk,NY
36103145702,0,0,Suffolk,NY
36103111100,0,0,Suffolk,NY
36103147200,1,100,Suffolk,NY
36103147501,0,0,Suffolk,NY
36103159505,0,0,Suffolk,NY
36103146003,1,100,Suffolk,NY
36103158308,0,0,Suffolk,NY
36103123301,1,100,Suffolk,NY
36103145704,0,0,Suffolk,NY
36103158321,0,0,Suffolk,NY
36103111201,1,100,Suffolk,NY
36103190401,1,100,Suffolk,NY
36103123202,1,100,Suffolk,NY
36103145902,0,0,Suffolk,NY
36105950400,0,9.22E-14,Sullivan,NY
36105950200,0,0,Sullivan,NY
36105950100,0,0,Sullivan,NY
36105952100,0,0,Sullivan,NY
36105952200,0,0,Sullivan,NY
36105952300,1,1.079056585,Sullivan,NY
36105950300,0,0,Sullivan,NY
36105952500,0,0,Sullivan,NY
36105952400,0,0,Sullivan,NY
36105951900,1,100,Sullivan,NY
36105952000,0,0,Sullivan,NY
36105950600,0,0,Sullivan,NY
36105951500,1,100,Sullivan,NY
36105951700,0,0,Sullivan,NY
36105951100,1,100,Sullivan,NY
36105950700,1,100,Sullivan,NY
36105950500,1,100,Sullivan,NY
36105951200,0,0,Sullivan,NY
36105951300,0,0,Sullivan,NY
36105951000,1,100,Sullivan,NY
36105950900,1,100,Sullivan,NY
36105951600,1,100,Sullivan,NY
36105951800,1,100,Sullivan,NY
36105950800,1,100,Sullivan,NY
36107020500,0,0,Tioga,NY
36107020701,0,0,Tioga,NY
36107020200,0,0,Tioga,NY
36107020702,0,0,Tioga,NY
36107020703,1,77.38856016,Tioga,NY
36107020402,0,0,Tioga,NY
36107020600,0,0,Tioga,NY
36107020100,0,0,Tioga,NY
36107020401,0,0,Tioga,NY
36107020300,0,0,Tioga,NY
36109001600,0,0,Tompkins,NY
36109001700,0,0,Tompkins,NY
36109000100,0,0,Tompkins,NY
36109000300,0,0,Tompkins,NY
36109000500,0,0,Tompkins,NY
36109000600,0,0,Tompkins,NY
36109002200,0,0,Tompkins,NY
36109000400,0,0,Tompkins,NY
36109001200,0,0,Tompkins,NY
36109000800,0,0,Tompkins,NY
36109000700,0,0,Tompkins,NY
36109001400,0,0,Tompkins,NY
36109001000,1,100,Tompkins,NY
36109001900,0,0,Tompkins,NY
36109002300,0,0,Tompkins,NY
36109002000,0,0,Tompkins,NY
36109000900,0,0,Tompkins,NY
36109001800,0,0,Tompkins,NY
36109002100,0,0,Tompkins,NY
36109001100,0,0,Tompkins,NY
36109001300,0,0,Tompkins,NY
36109001500,0,0,Tompkins,NY
36109000200,1,44.73528878,Tompkins,NY
36111950200,0,0,Ulster,NY
36111951000,0,0,Ulster,NY
36111952900,0,0,Ulster,NY
36111954200,0,0,Ulster,NY
36111950900,0,0,Ulster,NY
36111951800,0,0,Ulster,NY
36111951100,0,0,Ulster,NY
36111951200,0,0,Ulster,NY
36111951600,0,0,Ulster,NY
36111954900,0,0,Ulster,NY
36111955300,0,0,Ulster,NY
36111952300,0,0,Ulster,NY
36111952700,0,0,Ulster,NY
36111952800,0,0,Ulster,NY
36111954600,0,0,Ulster,NY
36111953900,0,0,Ulster,NY
36111953800,0,0,Ulster,NY
36111951400,1,100,Ulster,NY
36111954700,1,21.69386043,Ulster,NY
36111952000,1,100,Ulster,NY
36111950500,0,0,Ulster,NY
36111950600,0,0,Ulster,NY
36111951300,1,100,Ulster,NY
36111951500,0,0,Ulster,NY
36111954100,0,0,Ulster,NY
36111955000,0,0,Ulster,NY
36111954000,0,0,Ulster,NY
36111953000,0,0,Ulster,NY
36111953300,0,0,Ulster,NY
36111952400,1,100,Ulster,NY
36111951900,0,0,Ulster,NY
36111950400,0,0,Ulster,NY
36111952200,0,0,Ulster,NY
36111952600,0,0,Ulster,NY
36111952500,0,0,Ulster,NY
36111953700,0,0,Ulster,NY
36111953600,1,100,Ulster,NY
36111950300,0,0,Ulster,NY
36111953500,0,0,Ulster,NY
36111954500,0,0,Ulster,NY
36111955400,0,0,Ulster,NY
36111954400,0,0,Ulster,NY
36111954800,1,100,Ulster,NY
36111950100,0,0,Ulster,NY
36111952100,1,100,Ulster,NY
36111953400,0,0,Ulster,NY
36111951700,0,0,Ulster,NY
36113075000,0,0,Warren,NY
36113071000,0,0,Warren,NY
36113072000,0,0,Warren,NY
36113073000,0,0,Warren,NY
36113073500,0,0,Warren,NY
36113070602,0,0,Warren,NY
36113074000,0,0,Warren,NY
36113076000,0,0,Warren,NY
36113070200,1,100,Warren,NY
36113070300,0,0,Warren,NY
36113078000,0,0,Warren,NY
36113070100,0,0,Warren,NY
36113070500,1,96.7282107,Warren,NY
36113070400,0,0,Warren,NY
36113070702,0,0,Warren,NY
36113070900,0,0,Warren,NY
36113070701,0,0,Warren,NY
36113070601,0,0,Warren,NY
36113070800,0,0,Warren,NY
36115092000,0,0,Washington,NY
36115090000,0,0,Washington,NY
36115081000,0,0,Washington,NY
36115080300,0,0,Washington,NY
36115084000,0,0,Washington,NY
36115087000,0,0,Washington,NY
36115088000,0,0,Washington,NY
36115089000,0,0,Washington,NY
36115082002,0,0,Washington,NY
36115082001,1,80.67327766,Washington,NY
36115086000,0,0,Washington,NY
36115091000,0,0,Washington,NY
36115093000,0,0,Washington,NY
36115094000,0,0,Washington,NY
36115085000,0,0,Washington,NY
36115080200,0,0,Washington,NY
36115080100,0,0,Washington,NY
36117990100,0,0,Wayne,NY
36117021502,1,10.93717603,Wayne,NY
36117020500,0,0,Wayne,NY
36117020201,0,0,Wayne,NY
36117020600,0,0,Wayne,NY
36117020700,0,0,Wayne,NY
36117020202,0,0,Wayne,NY
36117021800,1,100,Wayne,NY
36117020301,0,0,Wayne,NY
36117021501,0,0,Wayne,NY
36117020302,0,0,Wayne,NY
36117021600,0,0,Wayne,NY
36117020402,0,0,Wayne,NY
36117020401,0,0,Wayne,NY
36117020102,0,0,Wayne,NY
36117020101,0,0,Wayne,NY
36117021700,1,100,Wayne,NY
36117020900,1,100,Wayne,NY
36117020800,0,0,Wayne,NY
36117021400,1,100,Wayne,NY
36117021100,0,0,Wayne,NY
36117021200,1,100,Wayne,NY
36117021000,0,0,Wayne,NY
36119005600,0,0,Westchester,NY
36119015000,0,2.68E-13,Westchester,NY
36119007100,0,0,Westchester,NY
36119012200,0,0,Westchester,NY
36119005500,0,0,Westchester,NY
36119013700,0,0,Westchester,NY
36119011300,0,0,Westchester,NY
36119004800,0,0,Westchester,NY
36119010600,0,0,Westchester,NY
36119012400,0,0,Westchester,NY
36119000104,0,0,Westchester,NY
36119002107,0,0,Westchester,NY
36119008401,0,0,Westchester,NY
36119002105,0,0,Westchester,NY
36119014810,0,0,Westchester,NY
36119001900,0,0,Westchester,NY
36119004500,0,0,Westchester,NY
36119002203,0,0,Westchester,NY
36119014000,0,0,Westchester,NY
36119005400,0,0,Westchester,NY
36119005300,0,0,Westchester,NY
36119004600,0,0,Westchester,NY
36119004700,0,0,Westchester,NY
36119011102,0,0,Westchester,NY
36119007500,0,0,Westchester,NY
36119002103,0,0,Westchester,NY
36119011200,0,0,Westchester,NY
36119009900,0,0,Westchester,NY
36119001402,0,0,Westchester,NY
36119007401,0,0,Westchester,NY
36119007402,0,0,Westchester,NY
36119983000,0,0,Westchester,NY
36119010804,0,0,Westchester,NY
36119014909,0,0,Westchester,NY
36119984000,1,100,Westchester,NY
36119004900,0,0,Westchester,NY
36119008301,0,0,Westchester,NY
36119008302,0,0,Westchester,NY
36119010200,0,0,Westchester,NY
36119010300,0,0,Westchester,NY
36119013900,0,0,Westchester,NY
36119013800,0,0,Westchester,NY
36119012301,0,0,Westchester,NY
36119013201,0,0,Westchester,NY
36119013202,0,0,Westchester,NY
36119002401,0,0,Westchester,NY
36119012501,0,0,Westchester,NY
36119014908,0,0,Westchester,NY
36119002201,0,0,Westchester,NY
36119010901,0,0,Westchester,NY
36119001800,0,0,Westchester,NY
36119002106,0,0,Westchester,NY
36119012503,0,0,Westchester,NY
36119012000,0,0,Westchester,NY
36119006900,0,0,Westchester,NY
36119007000,0,0,Westchester,NY
36119007600,0,0,Westchester,NY
36119006700,0,0,Westchester,NY
36119009600,0,0,Westchester,NY
36119001505,0,0,Westchester,NY
36119982000,0,0,Westchester,NY
36119004300,0,0,Westchester,NY
36119010803,0,0,Westchester,NY
36119002404,0,0,Westchester,NY
36119011800,0,0,Westchester,NY
36119009701,0,0,Westchester,NY
36119012304,0,0,Westchester,NY
36119009703,0,0,Westchester,NY
36119008500,0,0,Westchester,NY
36119003500,1,100,Westchester,NY
36119010000,0,0,Westchester,NY
36119010801,0,0,Westchester,NY
36119014704,0,0,Westchester,NY
36119009300,1,100,Westchester,NY
36119014808,0,0,Westchester,NY
36119003800,0,0,Westchester,NY
36119014805,0,0,Westchester,NY
36119011700,0,0,Westchester,NY
36119005002,0,0,Westchester,NY
36119014903,0,0,Westchester,NY
36119011600,1,100,Westchester,NY
36119014811,0,0,Westchester,NY
36119007700,0,0,Westchester,NY
36119010701,0,0,Westchester,NY
36119012502,0,0,Westchester,NY
36119000802,0,0,Westchester,NY
36119002800,0,0,Westchester,NY
36119002101,0,0,Westchester,NY
36119014901,0,0,Westchester,NY
36119005001,0,0,Westchester,NY
36119985000,0,0,Westchester,NY
36119014605,1,100,Westchester,NY
36119013103,0,0,Westchester,NY
36119010100,0,0,Westchester,NY
36119010903,0,0,Westchester,NY
36119013102,0,0,Westchester,NY
36119013104,0,0,Westchester,NY
36119005200,0,0,Westchester,NY
36119001000,1,100,Westchester,NY
36119014907,0,0,Westchester,NY
36119005100,0,0,Westchester,NY
36119012303,0,0,Westchester,NY
36119003200,1,100,Westchester,NY
36119012101,0,0,Westchester,NY
36119010902,0,0,Westchester,NY
36119002000,0,0,Westchester,NY
36119010400,0,0,Westchester,NY
36119010500,0,0,Westchester,NY
36119001503,0,0,Westchester,NY
36119014606,0,0,Westchester,NY
36119001502,0,0,Westchester,NY
36119014701,0,0,Westchester,NY
36119000203,1,100,Westchester,NY
36119009702,0,0,Westchester,NY
36119008403,0,0,Westchester,NY
36119014806,0,0,Westchester,NY
36119005702,1,100,Westchester,NY
36119014604,0,0,Westchester,NY
36119009800,0,0,Westchester,NY
36119011000,0,0,Westchester,NY
36119014200,1,100,Westchester,NY
36119011902,0,0,Westchester,NY
36119008602,0,0,Westchester,NY
36119012600,0,0,Westchester,NY
36119006801,0,0,Westchester,NY
36119001401,0,0,Westchester,NY
36119000900,1,89.01461416,Westchester,NY
36119003900,0,0,Westchester,NY
36119001301,0,0,Westchester,NY
36119007200,0,0,Westchester,NY
36119007300,0,0,Westchester,NY
36119002405,0,0,Westchester,NY
36119012102,0,0,Westchester,NY
36119981000,1,100,Westchester,NY
36119008902,0,0,Westchester,NY
36119000803,0,0,Westchester,NY
36119012900,1,100,Westchester,NY
36119011400,0,0,Westchester,NY
36119009400,1,100,Westchester,NY
36119011500,0,0,Westchester,NY
36119013000,0,0,Westchester,NY
36119014607,0,0,Westchester,NY
36119007800,1,100,Westchester,NY
36119004400,0,0,Westchester,NY
36119012700,0,0,Westchester,NY
36119002600,0,0,Westchester,NY
36119013500,0,0,Westchester,NY
36119013301,1,100,Westchester,NY
36119014703,0,0,Westchester,NY
36119001200,1,100,Westchester,NY
36119002900,1,100,Westchester,NY
36119002202,0,0,Westchester,NY
36119008901,0,0,Westchester,NY
36119008000,1,100,Westchester,NY
36119000202,0,0,Westchester,NY
36119002402,0,0,Westchester,NY
36119010702,0,0,Westchester,NY
36119004100,1,100,Westchester,NY
36119009000,0,0,Westchester,NY
36119006802,0,0,Westchester,NY
36119005902,0,0,Westchester,NY
36119003700,1,100,Westchester,NY
36119001403,0,0,Westchester,NY
36119008100,0,0,Westchester,NY
36119003300,1,100,Westchester,NY
36119006000,0,0,Westchester,NY
36119008200,0,0,Westchester,NY
36119014500,0,0,Westchester,NY
36119014809,0,0,Westchester,NY
36119008800,0,0,Westchester,NY
36119005800,1,100,Westchester,NY
36119012802,0,0,Westchester,NY
36119000701,0,0,Westchester,NY
36119014300,1,100,Westchester,NY
36119013600,0,0,Westchester,NY
36119011101,0,0,Westchester,NY
36119003100,1,100,Westchester,NY
36119006200,1,100,Westchester,NY
36119000702,0,0,Westchester,NY
36119001600,0,0,Westchester,NY
36119000500,1,100,Westchester,NY
36119003000,1,100,Westchester,NY
36119006400,0,0,Westchester,NY
36119000101,1,100,Westchester,NY
36119003600,1,100,Westchester,NY
36119006600,0,0,Westchester,NY
36119001302,1,100,Westchester,NY
36119001102,1,100,Westchester,NY
36119001101,1,100,Westchester,NY
36119002104,0,0,Westchester,NY
36119001504,0,0,Westchester,NY
36119014804,0,0,Westchester,NY
36119008404,0,0,Westchester,NY
36119005901,1,100,Westchester,NY
36119003400,0,0,Westchester,NY
36119013304,1,100,Westchester,NY
36119000401,1,100,Westchester,NY
36119002204,0,0,Westchester,NY
36119009500,0,0,Westchester,NY
36119006100,0,0,Westchester,NY
36119006500,1,100,Westchester,NY
36119014100,1,100,Westchester,NY
